trait,gene,gene_name,zscore,effect_size,pvalue,FDR_all,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model,filename,tissue,Phenotype Description
IRF,ENSG00000141682,PMAIP1,-0.09348386554658752,-0.00698719807199587,0.9255191669882762,0.9897040133016507,0.01788453754502674,0.10626930908182206,1.3119592250003491e-9,6.537447598551848e-9,8,9,9,Esophagus_Gastroesophageal_Junction_IRF,Esophagus Gastroesophageal Junction,Immature reticulocyte fraction
IRF,ENSG00000110330,BIRC2,-0.07748968712617398,-0.03153315526947736,0.938233995087185,0.9897040133016507,6.24858327492e-4,0.01855862362482019,0.0023376768047634,0.00403806198556328,2,8,8,Esophagus_Mucosa_IRF,Esophagus Mucosa,Immature reticulocyte fraction
IRF,ENSG00000129465,RIPK3,-0.1007653293545068,-0.00507656324539783,0.919736749881462,0.9897040133016507,0.05803952012163767,0.06328781666443624,4.546040508874488e-6,1.929657153216017e-5,11,19,19,Stomach_IRF,Stomach,Immature reticulocyte fraction
IRF,ENSG00000176720,BOK,0.08153644227328452,0.00622592290035656,0.9350153446032452,0.9897040133016507,0.02453663954647306,0.2436643560188657,5.159344634454095e-37,6.920405435449249e-36,12,44,44,Adipose_Subcutaneous_IRF,Adipose Subcutaneous,Immature reticulocyte fraction
IRF,ENSG00000104081,BMF,-0.080977262191846,-0.00777134681445031,0.9354600352510444,0.9897040133016507,0.02161577525806678,0.0894613070046965,3.353934407388765e-6,1.6281116405860247e-5,6,9,9,Adrenal_Gland_IRF,Adrenal Gland,Immature reticulocyte fraction
IRF,ENSG00000153094,BCL2L11,-0.09432460695736496,-0.00413931906004235,0.9248513035293792,0.9897040133016507,0.01150533122897913,0.02372763086449635,3.953379369903127e-5,8.687037317501734e-5,6,13,13,Muscle_Skeletal_IRF,Muscle Skeletal,Immature reticulocyte fraction
IRF,ENSG00000104081,BMF,-0.07765658166552945,-0.02090811499275625,0.9381012325679298,0.9897040133016507,0.00216814242080842,0.0293669593988825,9.000225680152016e-5,1.910938000901e-4,3,6,6,Skin_Not_Sun_Exposed_Suprapubic_IRF,Skin Not Sun Exposed Suprapubic,Immature reticulocyte fraction
IRF,ENSG00000064012,CASP8,-0.095304589414822,-0.01609131510566654,0.9240728974237696,0.9897040133016507,0.00810913098935524,0.08460950779664798,4.6664811332031e-4,0.00311827803437038,6,8,8,Vagina_IRF,Vagina,Immature reticulocyte fraction
IRF,ENSG00000120868,APAF1,-0.09621655323199456,-0.01739609172416544,0.9233485842316528,0.9897040133016507,0.00475289146329522,0.10448261941982642,1.282356436576817e-5,5.15226291087658e-5,2,5,5,Brain_Cerebellar_Hemisphere_IRF,Brain Cerebellar Hemisphere,Immature reticulocyte fraction
IRF,ENSG00000141682,PMAIP1,-0.07768124107511923,-0.01610647319780584,0.938081616461746,0.9897040133016507,0.00414945810056228,0.01044233199581134,0.04890133900871081,0.07674798932924524,4,15,15,Heart_Atrial_Appendage_IRF,Heart Atrial Appendage,Immature reticulocyte fraction
IRF,ENSG00000164305,CASP3,-0.09722334246701626,-0.02847088266523893,0.9225490312470168,0.9897040133016507,0.00300118926101358,0.0565681255541924,1.5126968636127032e-5,5.879446385756817e-5,2,9,9,Stomach_IRF,Stomach,Immature reticulocyte fraction
LYMPRE,ENSG00000129465,RIPK3,0.09125777252898924,0.00311199450411996,0.9272877705683432,0.9897040133016507,0.01748453237527876,0.05432022978514714,6.0619506459829e-4,0.0021364934107418,2,2,2,Artery_Coronary_LYMPRE,Artery Coronary,Lymphocyte count
LYMPRE,ENSG00000129465,RIPK3,0.10142202810529026,0.00338842525706154,0.91921545073494,0.9897040133016507,0.0181623338559904,0.03819342979578902,0.02021126431805957,0.06962021856794867,2,2,2,Vagina_LYMPRE,Vagina,Lymphocyte count
LYMPRE,ENSG00000110330,BIRC2,0.07995494022128682,0.00385237824053584,0.93627309367423,0.9897040133016507,0.03979024246763565,0.04109563990669913,0.02281334442668062,0.06906519234871558,21,30,30,Brain_Spinal_cord_cervical_c-1_LYMPRE,Brain Spinal cord cervical c-1,Lymphocyte count
LYMPRE,ENSG00000003402,CFLAR,-0.07818667278153488,-0.00431083004300705,0.9376795631427144,0.9897040133016507,0.01641070252659335,0.02979528865679474,3.2139770043832564e-5,6.369496372086936e-5,3,4,4,Thyroid_LYMPRE,Thyroid,Lymphocyte count
LYMPRE,ENSG00000015475,BID,-0.09423631946459776,-0.00562015385391632,0.9249214343733584,0.9897040133016507,0.01261352758780395,0.03938922506932162,1.424235338438115e-6,3.432390429615429e-6,13,40,40,Adipose_Subcutaneous_LYMPRE,Adipose Subcutaneous,Lymphocyte count
LYMPRE,ENSG00000165806,CASP7,0.08047848181660992,5.5137416651345e-4,0.93585670973769,0.9897040133016507,0.3701288283029451,0.4355112362259582,1.855582368137417e-63,8.351788595825692e-62,32,36,36,Esophagus_Mucosa_LYMPRE,Esophagus Mucosa,Lymphocyte count
LYMPRE,ENSG00000165806,CASP7,0.08064863805373296,5.5046549625139e-4,0.935721384579797,0.9897040133016507,0.3676197239267681,0.47762585318599293,7.5027303722686e-68,5.97223153702637e-66,28,32,32,Adipose_Visceral_Omentum_LYMPRE,Adipose Visceral Omentum,Lymphocyte count
LYMPRE,ENSG00000165806,CASP7,0.0785786601091271,5.3498809941969e-4,0.9373677618098082,0.9897040133016507,0.37656846910106045,0.4247387156199063,1.4533816007587562e-57,5.0036694085413245e-56,33,39,39,Esophagus_Muscularis_LYMPRE,Esophagus Muscularis,Lymphocyte count
LYMPRE,ENSG00000153094,BCL2L11,0.08735830887915753,0.00588062277505567,0.9303867073337512,0.9897040133016507,0.01363442834194812,0.06018543855432558,0.00274490791713974,0.0108222569479763,3,3,3,Brain_Anterior_cingulate_cortex_BA24_LYMPRE,Brain Anterior cingulate cortex BA24,Lymphocyte count
LYMPRE,ENSG00000129465,RIPK3,0.08861570537792429,0.00372892715466094,0.9293873261044964,0.9897040133016507,0.01149287197310022,0.05601812933806349,3.8650515391205e-4,0.00148011288435547,2,2,2,Prostate_LYMPRE,Prostate,Lymphocyte count
LYMPRE,ENSG00000165806,CASP7,0.095622057130838,6.4973175516871e-4,0.9238207464144236,0.9897040133016507,0.3670462224349657,0.43306814764021606,1.5025877980148484e-29,6.359526890131683e-28,28,31,31,Spleen_LYMPRE,Spleen,Lymphocyte count
LYMPRE,ENSG00000143384,MCL1,0.0823118950359419,0.01711769285936616,0.9343986956488356,0.9897040133016507,0.00175375777417104,0.02148732673658628,0.00145628372039724,0.00288128119131004,11,16,16,Adipose_Visceral_Omentum_LYMPRE,Adipose Visceral Omentum,Lymphocyte count
LYMPRE,ENSG00000150782,IL18,0.09288938565142352,0.00352112211144389,0.9259914383109776,0.9897040133016507,0.0112455294807764,0.07866327358588347,3.1510526215943443e-14,1.446998642796772e-13,6,24,24,Muscle_Skeletal_LYMPRE,Muscle Skeletal,Lymphocyte count
LYMPRE,ENSG00000104081,BMF,0.09911167146983133,0.00366408029503633,0.9210496052248224,0.9897040133016507,0.01127508116460595,0.03927912674679847,0.00439115318551872,0.01145672438548101,6,10,10,Brain_Cortex_LYMPRE,Brain Cortex,Lymphocyte count
LYMPRE,ENSG00000103313,MEFV,0.09585568099195696,0.00259862506214549,0.923635193875524,0.9897040133016507,0.01936607743555412,0.10969613608330026,1.108454308869979e-9,4.9748679778156976e-9,8,34,34,Testis_LYMPRE,Testis,Lymphocyte count
LYMPRE,ENSG00000104518,GSDMD,-0.08789869015408054,5.7704026764453e-4,0.9299571976819284,0.9897040133016507,0.07577633188796497,0.33191698698597194,2.2617277725230495e-14,8.429372943751398e-13,22,63,63,Cells_EBV-transformed_lymphocytes_LYMPRE,Cells EBV-transformed lymphocytes,Lymphocyte count
LYMPRE,ENSG00000151414,NEK7,-0.07795146160456834,-0.00347950817501172,0.937866663471668,0.9897040133016507,0.00233532236920316,0.07510375354635296,5.937370601109972e-5,1.8472112981754e-4,5,8,8,Brain_Cerebellum_LYMPRE,Brain Cerebellum,Lymphocyte count
LYMPRE,ENSG00000087088,BAX,0.07758316490488551,0.00229339236354872,0.938159634471283,0.9897040133016507,0.00382650058264504,0.02588153931283984,3.8577164991889e-4,7.0377671345302e-4,3,19,19,Cells_Cultured_fibroblasts_LYMPRE,Cells Cultured fibroblasts,Lymphocyte count
LYMPRE,ENSG00000129465,RIPK3,0.08475447568002793,0.00403208996740805,0.9324565863975488,0.9897040133016507,0.00900413812762295,0.06709237834843768,0.00153538917740846,0.00651982309835253,2,2,2,Brain_Anterior_cingulate_cortex_BA24_LYMPRE,Brain Anterior cingulate cortex BA24,Lymphocyte count
LYMPRE,ENSG00000064012,CASP8,0.08842404334129152,0.00130227353236547,0.9295396523171244,0.9897040133016507,0.08527264797488199,0.4366618639297179,3.5241241771324246e-74,1.5543282311571805e-72,9,12,12,Adipose_Subcutaneous_LYMPRE,Adipose Subcutaneous,Lymphocyte count
LYMPRE,ENSG00000129465,RIPK3,0.09763027690898989,0.00419047271910192,0.9222258818501998,0.9897040133016507,0.0110152830878122,0.06560637855804483,0.00379234488122662,0.01552630610196313,2,2,2,Brain_Spinal_cord_cervical_c-1_LYMPRE,Brain Spinal cord cervical c-1,Lymphocyte count
LYMPRE,ENSG00000165806,CASP7,0.08905817990004608,6.2312331033601e-4,0.9290356728830218,0.9897040133016507,0.34686639540089986,0.29532510505721143,9.571167795328076e-53,1.9174761275944066e-51,29,38,38,Whole_Blood_LYMPRE,Whole Blood,Lymphocyte count
LYMPRE,ENSG00000165806,CASP7,-0.09683679592727902,-6.4542792566061e-4,0.9228560023137858,0.9897040133016507,0.383435612595041,0.4339171836237567,2.1993138505660172e-49,1.510664036229011e-47,24,31,31,Heart_Left_Ventricle_LYMPRE,Heart Left Ventricle,Lymphocyte count
LYMPRE,ENSG00000165806,CASP7,0.1005141572550293,6.9282831639733e-4,0.9199361438931164,0.9897040133016507,0.3580476911558861,0.4043565631780527,1.061831326797082e-59,4.899756581476793e-58,28,32,32,Lung_LYMPRE,Lung,Lymphocyte count
MCH,ENSG00000151414,NEK7,-0.0848313467893979,-0.0088886975275068,0.9323954722221064,0.9897040133016507,0.00194031175848404,0.05583485605313832,2.5998654045539178e-6,7.337585182779214e-6,7,13,13,Artery_Aorta_MCH,Artery Aorta,Mean corpuscular haemoglobin
MCH,ENSG00000015475,BID,0.07970988005399705,0.04725169627150422,0.9364680013130312,0.9897040133016507,3.365582749433111e-5,0.13834799086319052,3.5058696233297645e-6,2.7623903819300644e-5,1,4,4,Brain_Anterior_cingulate_cortex_BA24_MCH,Brain Anterior cingulate cortex BA24,Mean corpuscular haemoglobin
MCH,ENSG00000015475,BID,0.07845892757177354,0.00617890684469678,0.9374630005168816,0.9897040133016507,0.00196459316815975,0.1845133001688937,1.7804129879155343e-10,1.8355523167879555e-9,1,3,3,Brain_Nucleus_accumbens_basal_ganglia_MCH,Brain Nucleus accumbens basal ganglia,Mean corpuscular haemoglobin
MCH,ENSG00000015475,BID,0.07970988005399704,0.00423344463462146,0.9364680013130312,0.9897040133016507,0.00419283055509029,0.03105500222335634,0.04839599980342082,0.12917123281678747,1,1,1,Brain_Spinal_cord_cervical_c-1_MCH,Brain Spinal cord cervical c-1,Mean corpuscular haemoglobin
MCH,ENSG00000196954,CASP4,-0.08913299288007745,-0.00252337238694772,0.9289762172105084,0.9897040133016507,0.0196810948628733,0.03656549584248823,5.3884499856703e-4,0.00157548307829631,7,9,9,Stomach_MCH,Stomach,Mean corpuscular haemoglobin
MCH,ENSG00000151414,NEK7,0.09045622261484496,0.00222709523574138,0.9279246805756802,0.9897040133016507,0.0047038478172503,0.04465700918665233,1.3065268106443496e-6,3.7874418552269386e-6,5,16,16,Lung_MCH,Lung,Mean corpuscular haemoglobin
MCH,ENSG00000129473,BCL2L2,-0.08334704470552956,-0.02341561587487954,0.9335755941293602,0.9897040133016507,3.8448813557266e-4,0.04845210853092561,9.949388138780853e-8,2.458395616010689e-7,3,11,11,Thyroid_MCH,Thyroid,Mean corpuscular haemoglobin
MCH,ENSG00000171552,BCL2L1,-0.08440506712309474,-0.002400277063776,0.9327343786833956,0.9897040133016507,0.01367348655409607,0.033637230937479,8.625303560903476e-6,1.9229954422281704e-5,2,3,3,Adipose_Subcutaneous_MCH,Adipose Subcutaneous,Mean corpuscular haemoglobin
MCH,ENSG00000015475,BID,0.07845892757177353,0.00753468330332479,0.9374630005168816,0.9897040133016507,0.00132119195091263,0.21200628363229448,3.7496737566389305e-12,3.904980184555275e-11,1,4,4,Brain_Cortex_MCH,Brain Cortex,Mean corpuscular haemoglobin
MCH,ENSG00000015475,BID,0.07970988005399703,0.00289741875474154,0.9364680013130312,0.9897040133016507,0.00895102039194159,0.12187157656837388,1.4078145038466e-4,0.00111047111036625,1,7,7,Brain_Substantia_nigra_MCH,Brain Substantia nigra,Mean corpuscular haemoglobin
MCH,ENSG00000015475,BID,0.07970988005399703,0.00629701662007152,0.9364680013130312,0.9897040133016507,0.00189507063159238,0.10805734736349712,2.873382641622045e-6,1.5228928000596835e-5,1,11,11,Brain_Caudate_basal_ganglia_MCH,Brain Caudate basal ganglia,Mean corpuscular haemoglobin
MCH,ENSG00000015475,BID,0.07970988005399703,0.01004181814229203,0.9364680013130312,0.9897040133016507,7.4519576202885e-4,0.1802732204241697,4.743123103839242e-9,4.46774358638835e-8,1,4,4,Brain_Frontal_Cortex_BA9_MCH,Brain Frontal Cortex BA9,Mean corpuscular haemoglobin
MCH,ENSG00000015475,BID,0.07970988005399703,0.01272376059424584,0.9364680013130312,0.9897040133016507,4.6415614282365e-4,0.06133878798105128,0.00112899740115812,0.00478612795787933,1,4,4,Brain_Hypothalamus_MCH,Brain Hypothalamus,Mean corpuscular haemoglobin
MCH,ENSG00000015475,BID,0.07970988005399704,0.00399667976277877,0.9364680013130312,0.9897040133016507,0.0047043148179043,0.12977652174192714,1.1335433547508104e-8,8.036829646831898e-8,1,6,6,Pituitary_MCH,Pituitary,Mean corpuscular haemoglobin
MCH,ENSG00000120868,APAF1,0.09758428044457436,0.00234854205541699,0.922262407311594,0.9897040133016507,0.01653968644846708,0.21936800175235333,4.717751457691288e-9,1.1749026285549361e-7,5,12,12,Vagina_MCH,Vagina,Mean corpuscular haemoglobin
MCH,ENSG00000030110,BAK1,-0.07824680171871651,-4.5130119083928e-4,0.9376317337228852,0.9897040133016507,0.5544932857343761,0.5824863234528462,9.666952337800298e-100,1.5091988276625538e-97,28,32,32,Skin_Not_Sun_Exposed_Suprapubic_MCH,Skin Not Sun Exposed Suprapubic,Mean corpuscular haemoglobin
MCH,ENSG00000015475,BID,0.07970988005399704,0.0054505141323899,0.9364680013130312,0.9897040133016507,0.00252941529489568,0.19839394946959135,1.1556352914590511e-9,1.2513016884545683e-8,1,5,5,Brain_Putamen_basal_ganglia_MCH,Brain Putamen basal ganglia,Mean corpuscular haemoglobin
MCH,ENSG00000064012,CASP8,0.08718694535770061,0.00105237315961555,0.9305229159354949,0.9897040133016507,0.02551971116568288,0.1294205559139266,3.086305682734742e-13,2.262836722682442e-12,9,11,11,Heart_Left_Ventricle_MCH,Heart Left Ventricle,Mean corpuscular haemoglobin
MCH,ENSG00000135116,HRK,0.0926105007529259,0.00216190126346885,0.9262130012093356,0.9897040133016507,0.02390171519792619,0.07809166888692812,9.935925618174084e-11,3.693967725825518e-10,1,5,5,Skin_Not_Sun_Exposed_Suprapubic_MCH,Skin Not Sun Exposed Suprapubic,Mean corpuscular haemoglobin
MCH,ENSG00000196954,CASP4,0.08037105188193447,0.00389279038739435,0.9359421496577794,0.9897040133016507,0.00518113102605093,0.03079152182682818,0.01249295494370102,0.03085879244616678,5,9,9,Brain_Nucleus_accumbens_basal_ganglia_MCH,Brain Nucleus accumbens basal ganglia,Mean corpuscular haemoglobin
MCH,ENSG00000176720,BOK,-0.10126228027292052,-0.00151894872849884,0.9193422582179416,0.9897040133016507,0.08325735765044234,0.356961517820893,2.4991649246503872e-46,5.733814686715008e-45,12,31,31,Esophagus_Muscularis_MCH,Esophagus Muscularis,Mean corpuscular haemoglobin
MCH,ENSG00000151414,NEK7,0.09594057795055291,0.00366353013215419,0.9235677666624832,0.9897040133016507,0.01180940246511594,0.02356764887074774,0.02916113890854431,0.06503409176760139,9,13,13,Brain_Nucleus_accumbens_basal_ganglia_MCH,Brain Nucleus accumbens basal ganglia,Mean corpuscular haemoglobin
MCH,ENSG00000104081,BMF,0.09683888370845364,0.00188843446035798,0.9228543442977528,0.9897040133016507,0.01127508116460595,0.03927912674679847,0.00439115318551872,0.01145672438548101,6,10,10,Brain_Cortex_MCH,Brain Cortex,Mean corpuscular haemoglobin
MCH,ENSG00000168404,MLKL,0.09927676927423074,0.00132736851401467,0.9209185227175068,0.9897040133016507,0.06285269623990986,0.1537543339478835,3.924657658331324e-10,3.328440508320453e-9,7,14,14,Pituitary_MCH,Pituitary,Mean corpuscular haemoglobin
MCH,ENSG00000002330,BAD,-0.09228072563297748,-0.00217575886458168,0.9264750017361828,0.9897040133016507,0.02405847545711319,0.03640960391012589,2.1394738366856e-4,5.2805183906083e-4,4,4,4,Heart_Atrial_Appendage_MCH,Heart Atrial Appendage,Mean corpuscular haemoglobin
MCHC,ENSG00000150782,IL18,-0.08576087589123885,-0.07322325996824752,0.9316565083633704,0.9897040133016507,1.7281421527904612e-5,0.01853723052289968,0.00731283254490525,0.0126624673505808,2,12,12,Artery_Aorta_MCHC,Artery Aorta,Mean corpuscular haemoglobin concentration
MCHC,ENSG00000087088,BAX,-0.0993588026888836,-0.02480638481736763,0.9208533915436424,0.9897040133016507,2.3451027727866e-4,0.01078124960208481,0.0206004304091926,0.03070899230914845,2,14,14,Esophagus_Mucosa_MCHC,Esophagus Mucosa,Mean corpuscular haemoglobin concentration
MCHC,ENSG00000015475,BID,-0.08493666503019803,-0.0053284411547578,0.932311742616092,0.9897040133016507,0.00331873952331125,0.06495677209483054,2.0010641113102463e-10,6.360058392973459e-10,3,15,15,Skin_Sun_Exposed_Lower_leg_MCHC,Skin Sun Exposed Lower leg,Mean corpuscular haemoglobin concentration
MCHC,ENSG00000015475,BID,-0.08005879757633841,-0.004560723484707,0.9361904922874916,0.9897040133016507,0.00485284250440462,0.04332645148443707,2.3758017969491212e-8,7.146279485131294e-8,7,19,19,Muscle_Skeletal_MCHC,Muscle Skeletal,Mean corpuscular haemoglobin concentration
MCHC,ENSG00000100290,BIK,-0.08824406312359354,-6.9978014712124e-4,0.9296826965833966,0.9897040133016507,0.03223820374127285,0.07108844287130242,1.5538936832564187e-9,5.268822851183818e-9,9,23,23,Esophagus_Mucosa_MCHC,Esophagus Mucosa,Mean corpuscular haemoglobin concentration
MCHC,ENSG00000100290,BIK,0.08129912033189422,0.003346250544081,0.935204073549578,0.9897040133016507,0.00532853459860842,0.04366455185206177,5.516253448013552e-6,1.3349266923320454e-5,4,14,14,Esophagus_Muscularis_MCHC,Esophagus Muscularis,Mean corpuscular haemoglobin concentration
MCHC,ENSG00000164305,CASP3,-0.09776181892555302,-0.01103990965585381,0.9221214261869842,0.9897040133016507,0.00124746180992939,0.08609163210773849,9.052463340145183e-15,4.0842066251025984e-14,2,6,6,Whole_Blood_MCHC,Whole Blood,Mean corpuscular haemoglobin concentration
MCHC,ENSG00000176171,BNIP3,0.09423198729871554,0.00151914027354202,0.9249248756283576,0.9897040133016507,0.04362283940527104,0.05190143395016917,0.00242828724280811,0.00632231936925806,5,5,5,Brain_Cerebellar_Hemisphere_MCHC,Brain Cerebellar Hemisphere,Mean corpuscular haemoglobin concentration
MCV,ENSG00000132906,CASP9,0.087858163710377,9.3156078840222e-4,0.929989408489346,0.9897040133016507,0.03783031252845865,0.07846469364856026,5.8975196502661e-4,0.00294526170077863,13,30,30,Cells_EBV-transformed_lymphocytes_MCV,Cells EBV-transformed lymphocytes,Mean corpuscular volume
MCV,ENSG00000030110,BAK1,-0.0883720754363298,-7.4016711780475e-4,0.9295809550163568,0.9897040133016507,0.2529635851060166,0.2856980429879187,5.22660733735498e-36,1.112319532510458e-34,25,32,32,Adipose_Visceral_Omentum_MCV,Adipose Visceral Omentum,Mean corpuscular volume
MCV,ENSG00000104765,BNIP3L,0.09711508452892303,0.00956841676460511,0.9226350017642112,0.9897040133016507,0.00109393073961362,0.01382670016133802,0.03493254441927341,0.05902521841905994,1,1,1,Testis_MCV,Testis,Mean corpuscular volume
MCV,ENSG00000105928,GSDME,-0.09825981267998936,-0.00122310029147638,0.9217259885423092,0.9897040133016507,0.05624832965135026,0.0985392147648101,1.0588691788775238e-8,5.2008491901507674e-8,8,11,11,Colon_Sigmoid_MCV,Colon Sigmoid,Mean corpuscular volume
MCV,ENSG00000015475,BID,0.08796196482753349,0.00281477507065177,0.9299069065920612,0.9897040133016507,0.01114509303594466,0.08433657066638363,1.7304194590511882e-10,6.324417219132713e-10,5,19,19,Esophagus_Muscularis_MCV,Esophagus Muscularis,Mean corpuscular volume
